booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-016161,Resort Hotel,0,101,2023,August,32,10,2023-08-10,2,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,184.0,0,0
HB-090470,City Hotel,0,125,2024,June,23,3,2024-06-03,2,2,2,2.0,0,BB,AUT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,187.85,0,1
HB-021172,Resort Hotel,0,0,2024,February,8,19,2024-02-19,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,75.0,1,1
HB-034890,Resort Hotel,0,61,2025,April,14,3,2025-04-03,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,82.0,1,1
HB-067595,City Hotel,1,83,2025,May,19,5,2025-05-05,0,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,0
HB-016559,Resort Hotel,1,247,2023,October,41,9,2023-10-09,1,2,2,0.0,0,FB,ESP,Groups,TA/TO,0,1,0,A,A,0,Non Refund,68.0,,0,Transient,81.0,0,0
HB-008598,Resort Hotel,1,383,2024,October,40,6,2024-10-06,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient-Party,48.0,0,0
HB-093730,City Hotel,0,118,2024,July,30,24,2024-07-24,2,0,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,186.3,0,1
HB-081748,City Hotel,1,113,2024,February,8,25,2024-02-25,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,6,0,A,A,0,Non Refund,19.0,,44,Transient,75.0,0,0
HB-078277,City Hotel,1,12,2023,October,41,13,2023-10-13,0,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,99.0,,0,Transient-Party,0.0,0,0
HB-019017,Resort Hotel,0,15,2023,December,49,4,2023-12-04,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,64.67,0,2
HB-097796,City Hotel,0,4,2024,September,38,16,2024-09-16,2,3,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,137.38,0,0
HB-051675,City Hotel,1,158,2024,May,21,24,2024-05-24,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,31,Transient,130.0,0,0
HB-073206,City Hotel,1,142,2025,August,33,16,2025-08-16,0,4,3,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,0
HB-078244,City Hotel,1,8,2023,October,41,10,2023-10-10,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-052075,City Hotel,1,56,2024,May,22,30,2024-05-30,1,0,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,120.0,0,0
HB-069822,City Hotel,1,134,2025,June,23,7,2025-06-07,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,110.0,0,0
HB-073936,City Hotel,1,272,2023,July,28,16,2023-07-16,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Contract,62.0,0,0
HB-003234,Resort Hotel,0,0,2023,November,47,23,2023-11-23,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0.0,0,1
HB-085605,City Hotel,0,41,2024,March,11,15,2024-03-15,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,71.1,0,1
HB-113905,City Hotel,0,11,2025,June,24,11,2025-06-11,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,262.0,,0,Transient,99.0,0,0
HB-036740,Resort Hotel,0,388,2025,May,21,25,2025-05-25,0,3,2,0.0,0,BB,CN,Groups,TA/TO,0,0,0,E,E,0,No Deposit,96.0,,0,Transient-Party,73.33,0,0
HB-022396,Resort Hotel,0,14,2024,March,12,19,2024-03-19,2,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,196.0,,0,Transient,58.0,0,0
HB-046313,City Hotel,1,197,2023,December,52,29,2023-12-29,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,110.43,0,0
HB-096187,City Hotel,0,130,2024,August,35,27,2024-08-27,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,109.8,0,2
HB-051879,City Hotel,0,316,2024,May,21,26,2024-05-26,0,3,2,0.0,0,BB,AUT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30.0,,0,Transient-Party,110.0,0,0
HB-048371,City Hotel,1,251,2024,March,12,22,2024-03-22,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,93,Transient,125.0,0,0
HB-009075,Resort Hotel,1,0,2024,October,43,27,2024-10-27,0,1,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient-Party,52.8,0,0
HB-033918,Resort Hotel,0,192,2025,March,9,2,2025-03-02,1,3,2,0.0,0,BB,NLD,Groups,Corporate,0,0,0,D,F,0,No Deposit,,223.0,185,Transient-Party,47.0,0,0
HB-093262,City Hotel,0,87,2024,July,28,11,2024-07-11,3,6,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient,72.25,0,0
HB-055168,City Hotel,1,129,2024,August,32,6,2024-08-06,2,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,103.5,0,2
HB-094466,City Hotel,0,149,2024,July,30,26,2024-07-26,2,8,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,90.95,0,1
HB-075500,City Hotel,1,341,2023,September,38,23,2023-09-23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-084418,City Hotel,0,2,2024,February,8,25,2024-02-25,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,69.0,0,0
HB-087405,City Hotel,0,11,2024,April,16,16,2024-04-16,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.67,0,2
HB-075464,City Hotel,1,334,2023,September,37,16,2023-09-16,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-083797,City Hotel,0,1,2024,February,6,10,2024-02-10,0,3,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,86.0,0,0
HB-103477,City Hotel,0,197,2024,December,51,21,2024-12-21,1,4,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,3.0,,0,Transient-Party,113.4,0,0
HB-053887,City Hotel,1,179,2024,July,27,1,2024-07-01,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0
HB-115385,City Hotel,0,405,2025,July,27,4,2025-07-04,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,91.5,0,0
HB-001824,Resort Hotel,0,104,2023,September,37,16,2023-09-16,1,4,2,0.0,0,BB,CHL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,66.6,0,0
HB-040614,City Hotel,1,28,2023,August,31,3,2023-08-03,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-007908,Resort Hotel,1,52,2024,September,36,2,2024-09-02,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Transient,189.0,0,2
HB-101954,City Hotel,0,10,2024,November,46,17,2024-11-17,1,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.63,0,0
HB-035786,Resort Hotel,0,0,2025,May,18,1,2025-05-01,1,0,1,0.0,0,HB,IRL,Online TA,TA/TO,1,0,0,A,D,1,No Deposit,240.0,,0,Transient,29.0,0,0
HB-093478,City Hotel,0,2,2024,July,29,20,2024-07-20,0,2,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,E,0,No Deposit,9.0,,0,Transient,201.0,0,2
HB-106578,City Hotel,0,34,2025,February,8,23,2025-02-23,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,A,2,No Deposit,9.0,,0,Transient,100.3,0,0
HB-076795,City Hotel,0,0,2023,August,32,10,2023-08-10,1,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,75.0,0,0
HB-061617,City Hotel,1,72,2024,December,51,19,2024-12-19,1,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,0
HB-079836,City Hotel,1,34,2023,December,49,8,2023-12-08,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,0,Transient,90.0,0,0
HB-098766,City Hotel,0,5,2024,October,40,1,2024-10-01,2,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,221.38,0,2
HB-111808,City Hotel,0,6,2025,May,20,14,2025-05-14,2,0,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,125.4,0,1
HB-057286,City Hotel,1,144,2024,September,38,22,2024-09-22,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.6,0,2
HB-049597,City Hotel,1,104,2024,April,16,15,2024-04-15,2,2,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,0
HB-039007,Resort Hotel,0,1,2025,July,31,31,2025-07-31,1,4,1,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242.0,,0,Transient,339.4,1,2
HB-099352,City Hotel,0,19,2024,October,41,10,2024-10-10,1,2,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,,0,Transient,159.0,0,0
HB-090695,City Hotel,0,3,2024,June,23,8,2024-06-08,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.0,0,1
HB-060096,City Hotel,1,95,2024,November,45,5,2024-11-05,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,,,0,Transient-Party,75.0,0,0
HB-046017,City Hotel,1,198,2023,December,49,5,2023-12-05,2,1,3,0.0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,130.5,0,0
HB-028590,Resort Hotel,0,46,2024,October,40,2,2024-10-02,2,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,108.99,0,1
HB-076171,City Hotel,1,233,2023,September,38,18,2023-09-18,0,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,120.0,0,0
HB-113056,City Hotel,0,66,2025,May,22,29,2025-05-29,1,3,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,,0,Transient,89.1,0,1
HB-003738,Resort Hotel,1,92,2023,December,52,31,2023-12-31,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,66.6,0,0
HB-007773,Resort Hotel,1,57,2024,August,35,26,2024-08-26,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,189.0,0,0
HB-035043,Resort Hotel,0,24,2025,April,15,9,2025-04-09,2,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.67,1,2
HB-022962,Resort Hotel,0,1,2024,April,15,8,2024-04-08,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,60.0,0,0
HB-046531,City Hotel,0,28,2024,January,1,4,2024-01-04,1,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,159.0,,0,Transient-Party,87.0,0,1
HB-049653,City Hotel,1,32,2024,April,16,17,2024-04-17,1,0,3,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,8.0,,0,Transient,115.1,0,0
HB-052107,City Hotel,1,57,2024,May,22,31,2024-05-31,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,120.0,0,0
HB-063608,City Hotel,1,37,2025,February,7,15,2025-02-15,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,98.6,0,0
HB-090481,City Hotel,0,139,2024,June,23,4,2024-06-04,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Transient,129.0,1,1
HB-016948,Resort Hotel,0,13,2023,September,37,16,2023-09-16,0,2,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,99.45,0,1
HB-033486,Resort Hotel,0,22,2025,February,8,23,2025-02-23,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,68.0,,0,Transient-Party,60.0,0,0
HB-009566,Resort Hotel,1,152,2024,December,50,11,2024-12-11,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,55.8,0,0
HB-069255,City Hotel,1,132,2025,May,22,28,2025-05-28,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,28.0,,0,Transient,99.0,0,0
HB-112808,City Hotel,0,227,2025,May,21,25,2025-05-25,1,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,0
HB-031632,Resort Hotel,0,22,2025,January,1,1,2025-01-01,1,0,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,360.0,,0,Transient,81.9,0,0
HB-042015,City Hotel,0,145,2023,August,35,29,2023-08-29,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0
HB-024626,Resort Hotel,0,90,2024,May,21,22,2024-05-22,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,68.0,0,0
HB-038025,Resort Hotel,0,170,2025,June,27,30,2025-06-30,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,110.0,0,1
HB-071698,City Hotel,1,35,2025,July,28,10,2025-07-10,1,2,1,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.0,0,0
HB-085107,City Hotel,0,29,2024,March,10,5,2024-03-05,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,101.52,0,2
HB-046103,City Hotel,0,110,2023,December,49,9,2023-12-09,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,69,Transient-Party,70.0,0,0
HB-072637,City Hotel,1,64,2025,August,31,1,2025-08-01,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,141.43,0,1
HB-065184,City Hotel,1,73,2025,March,13,26,2025-03-26,2,5,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,163.97,0,1
HB-058833,City Hotel,1,283,2024,October,42,16,2024-10-16,2,0,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,96.0,0,0
HB-098800,City Hotel,0,18,2024,October,40,3,2024-10-03,1,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0
HB-107495,City Hotel,0,24,2025,March,11,12,2025-03-12,1,0,1,0.0,0,BB,CHN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,75.0,0,1
HB-108178,City Hotel,0,16,2025,March,12,23,2025-03-23,0,1,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,93.0,0,0
HB-053969,City Hotel,1,28,2024,July,27,3,2024-07-03,2,2,1,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,132.05,0,0
HB-033523,Resort Hotel,0,0,2025,February,9,24,2025-02-24,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,68.0,0,0
HB-087967,City Hotel,0,13,2024,April,17,26,2024-04-26,0,3,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58.0,,0,Transient-Party,96.0,0,0
HB-060073,City Hotel,1,95,2024,November,45,5,2024-11-05,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,75.0,0,0
HB-094395,City Hotel,0,0,2025,June,25,21,2025-06-21,0,1,1,0.0,0,BB,PRT,Complementary,Direct,1,4,16,E,C,0,No Deposit,,45.0,0,Transient,0.0,0,3
HB-031095,Resort Hotel,0,0,2024,December,50,13,2024-12-13,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,6.0,1,0
HB-115823,City Hotel,0,70,2025,July,28,11,2025-07-11,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Group,120.0,0,1
HB-048341,City Hotel,1,57,2024,March,12,21,2024-03-21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1
HB-114511,City Hotel,0,3,2025,June,25,22,2025-06-22,0,1,1,0.0,0,BB,ESP,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,95.0,0,0
HB-049947,City Hotel,1,288,2024,April,16,21,2024-04-21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-062847,City Hotel,1,59,2025,January,4,23,2025-01-23,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326.0,,0,Transient,80.0,0,0
HB-111327,City Hotel,0,52,2025,May,19,6,2025-05-06,2,1,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,189.0,0,0
HB-115103,City Hotel,0,88,2025,June,26,28,2025-06-28,0,4,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1
HB-090442,City Hotel,0,10,2024,May,22,29,2024-05-29,3,5,1,0.0,0,BB,CHE,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,254.0,0,Transient-Party,110.0,0,0
HB-102470,City Hotel,0,1,2024,November,48,28,2024-11-28,1,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.0,1,1
HB-096588,City Hotel,0,233,2024,September,36,3,2024-09-03,1,1,1,0.0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,0.0,0,0
HB-083969,City Hotel,0,13,2024,February,7,13,2024-02-13,2,1,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,109.0,0,2
HB-037077,Resort Hotel,0,27,2025,May,22,31,2025-05-31,2,4,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,172.0,0,2
HB-060945,City Hotel,1,34,2024,November,48,27,2024-11-27,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,,,0,Transient-Party,75.0,0,0
HB-067193,City Hotel,1,313,2025,April,18,29,2025-04-29,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient,90.0,0,0
HB-009191,Resort Hotel,1,378,2024,November,44,1,2024-11-01,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,248.0,,0,Transient,46.0,0,0
HB-087413,City Hotel,0,0,2024,April,16,19,2024-04-19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,72.0,0,Transient,85.0,0,0
HB-066816,City Hotel,1,156,2025,April,17,26,2025-04-26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,100.0,0,0
HB-035240,Resort Hotel,0,41,2025,April,15,13,2025-04-13,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,89.4,0,1
HB-082216,City Hotel,1,317,2024,September,37,9,2024-09-09,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,58.0,,56,Transient,90.0,0,0
HB-028076,Resort Hotel,0,336,2024,September,37,15,2024-09-15,1,3,1,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,A,2,No Deposit,,223.0,0,Transient-Party,67.5,0,0
HB-106371,City Hotel,0,73,2025,February,8,20,2025-02-20,1,3,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient,88.6,0,1
HB-053344,City Hotel,1,156,2024,June,25,18,2024-06-18,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,96.0,0,0
HB-000949,Resort Hotel,0,16,2023,August,32,7,2023-08-07,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,221.0,0,2
HB-019357,Resort Hotel,0,0,2023,December,50,15,2023-12-15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,355.0,0,Transient,35.0,0,0
HB-104848,City Hotel,0,77,2025,January,3,19,2025-01-19,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,73.39,0,1
HB-084173,City Hotel,0,13,2024,February,7,14,2024-02-14,2,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.0,0,0
HB-085359,City Hotel,0,3,2024,March,11,12,2024-03-12,1,1,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.0,0,1
HB-051209,City Hotel,1,451,2024,May,20,16,2024-05-16,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,60.0,0,0
HB-110931,City Hotel,0,112,2025,April,18,29,2025-04-29,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,104.4,0,0
HB-012985,Resort Hotel,1,335,2025,July,30,26,2025-07-26,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,172.8,0,2
HB-080131,City Hotel,1,72,2023,December,52,27,2023-12-27,2,0,1,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0
HB-087480,City Hotel,0,86,2024,April,16,17,2024-04-17,2,2,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Transient,107.95,0,1
HB-113489,City Hotel,0,31,2025,June,23,4,2025-06-04,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,160.0,0,1
HB-100687,City Hotel,0,110,2024,October,44,28,2024-10-28,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,104.4,0,1
HB-010425,Resort Hotel,1,53,2025,March,10,5,2025-03-05,2,5,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,30.0,0,0
HB-077236,City Hotel,0,327,2023,September,36,9,2023-09-09,2,4,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,0.0,0,0
HB-073904,City Hotel,1,258,2023,July,26,2,2023-07-02,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Contract,62.0,0,0
HB-039991,Resort Hotel,0,7,2025,August,35,30,2025-08-30,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,192.0,1,1
HB-099857,City Hotel,0,4,2024,October,42,16,2024-10-16,2,1,1,0.0,0,BB,JOR,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,147.33,0,0
HB-094341,City Hotel,0,197,2024,August,31,1,2024-08-01,1,1,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,85.5,0,1
HB-039336,Resort Hotel,0,190,2025,August,32,8,2025-08-08,2,5,2,2.0,0,BB,CN,Direct,Direct,0,0,0,C,C,2,No Deposit,250.0,,0,Transient,198.0,0,1
HB-047575,City Hotel,1,16,2024,February,9,27,2024-02-27,2,5,1,0.0,0,BB,NGA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,101.0,0,0
